Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(HpyCH4V) AND (MnlI),257_317,100_160,4257.0,25.01,4667.902,7.79,3.04001807952139,0.952995462302352,0.25|0.2,4257
(AcuI OR Eco57I) AND (Csp6I OR CviQI),297_1157,140_1000,4307.0,25.31,4724.109,7.69,3.04014503782926,0.994872376967900,0.25|0.2,4307
(HphI) AND (MboII),317_657,160_500,4316.0,25.36,4736.507,7.67,3.04037674746695,0.988572569856311,0.25|0.2,4316
(BseMI OR BsrDI) AND (Hpy188I),297_717,140_560,4304.0,25.29,4727.742,7.69,3.04078150575768,0.983478339797997,0.25|0.2,4304
(AhlI OR BcuI OR SpeI) AND (Hpy188I),297_797,140_640,4274.0,25.11,4696.631,7.74,3.04095192250018,0.982205065351509,0.25|0.2,4274
(SfuI) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),297_1137,140_980,4291.0,25.21,4715.671,7.71,3.04098498336012,0.989195281178783,0.25|0.2,4291
(BsmI OR Mva1269I) AND (MaeIII),297_1137,140_980,4354.0,25.58,4789.782,7.59,3.04142732287409,0.989460090735149,0.25|0.2,4354
(Hpy188I),297_877,140_720,4339.0,25.5,4778.412,7.61,3.04189394225254,0.981847103486322,0.25|0.2,4339
(Alw21I OR BsiHKAI) AND (MseI OR SaqAI OR Tru1I),337_1157,180_1000,4480.0,26.33,4936.286,7.36,3.04212230003830,0.985510118422419,0.25|0.2,4480
(Alw21I OR BsiHKAI) AND (Tru9I),337_1157,180_1000,4480.0,26.33,4936.286,7.36,3.04212230003830,0.985510118422419,0.25|0.2,4480
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (SbfI OR SdaI OR Sse8387I),297_1137,140_980,4261.0,25.04,4695.587,7.74,3.04217835738051,0.986442465856014,0.25|0.2,4261
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (BstEII OR BstPI OR Eco91I OR EcoO65I),297_1057,140_900,4284.0,25.17,4726.378,7.69,3.04267898995443,0.988468918034901,0.25|0.2,4284
(AcuI OR Eco57I) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),317_837,160_680,4257.0,25.01,4697.22,7.74,3.04273725119166,0.995750584820572,0.25|0.2,4257
